Customer_ID,Age,Salary_Net_Income,Social_security_net_income,Self_employed_net_income,Salary_frequency,Months_current_job,Total_experience_months,Current_Bankruptcy_status,Ever_Bankrupt,Loan_ID,Loan_Amount,Interest_rate,Tenure,Tenure_type,Fee,Recurring_payment_amount,Total_Due,No_of_days_since_last_payment,Missed_payments,On_time_payments,Penalty,Current_due,Current_delinquent,Current_default,Past_Collection_Success,Past_delinquencies,Credit_Score,Past_to_be_collected,Past_Collection_amount,Refinance,Extended_payment_plan,Settlement_plans_with_waive_off,Accepted_option,Promised_to_pay,Promised_to_pay_status
C127,71,0,1425,0,,,,False,False,1126,494,29.83,23,weekly,50,22.99,578.77,39,5,4,189.86,676.67,True,False,True,1,836,4594,1571,True,False,False,Refinance,Yes,Partially kept
C128,24,0,4446,4563,,,,False,False,1127,1679,21.98,13,biweekly,100,136.93,1880.09,108,7,2,1445.61,3051.84,True,True,False,9,582,5924,0,False,True,False,Extended_payment_plan,Yes,not kept
C129,39,0,4307,0,,,,False,False,1128,1427,13.38,14,weekly,100,103.91,1554.74,65,9,4,740.42,1879.52,True,False,False,2,819,285,0,True,False,True,Refinance,Yes,not kept
C130,60,1462,0,0,biweekly,22.0,443.0,False,False,1129,2418,11.38,8,monthly,100,315.29,2622.32,92,3,0,2360.09,4982.41,True,True,False,5,806,8672,0,True,False,True,Settlement_plans_with_waive_off,Yes,not kept
C131,42,4984,0,0,monthly,44.0,98.0,False,False,1130,2930,26.27,16,weekly,100,191.09,3157.44,31,4,4,741.85,3134.93,True,False,N/A,12,577,0,0,False,False,False,N/A,N/A,N/A
C132,82,4813,0,0,monthly,8.0,458.0,False,False,1131,2378,14.51,24,biweekly,100,106.14,2647.36,9,0,2,219.16,2654.24,False,False,False,12,410,3170,0,True,True,False,Extended_payment_plan,No,not kept
C133,81,3261,0,0,monthly,19.0,177.0,False,False,1132,4314,20.99,16,weekly,100,278.97,4563.52,109,15,0,4107.17,8670.69,True,True,False,19,548,45,0,True,False,False,Refinance,No,not kept
C134,74,0,3602,0,,,,False,False,1133,4693,26.64,6,biweekly,100,810.45,4962.7,46,3,0,2282.84,7245.54,True,False,N/A,6,572,0,0,False,False,False,N/A,N/A,N/A
C135,50,4592,0,1462,monthly,81.0,368.0,False,False,1134,4373,19.47,22,monthly,100,237.95,5334.9,278,9,2,4373.1,9232.1,True,True,True,9,659,8772,6609,True,False,True,Refinance,Yes,Partially kept
C136,77,1820,0,0,monthly,264.0,484.0,False,False,1135,3033,17.45,17,weekly,100,183.85,3225.45,7,1,8,122.83,1877.48,False,False,N/A,8,768,0,0,False,False,False,N/A,N/A,N/A
C137,84,1713,0,0,biweekly,89.0,602.0,False,False,1136,4536,26.11,9,biweekly,100,529.64,4866.76,57,4,5,1264.58,3483.14,True,False,N/A,9,564,0,0,False,False,False,N/A,N/A,N/A
C138,18,592,0,0,weekly,0.0,0.0,False,False,1137,2550,11.33,20,biweekly,100,133.41,2768.2,132,9,11,1170.62,2471.31,True,True,N/A,3,363,0,0,False,False,False,N/A,N/A,N/A
C139,27,4742,0,0,biweekly,44.0,103.0,False,False,1138,2610,22.97,19,monthly,100,165.16,3238.04,108,3,15,684.58,1445.22,True,True,True,8,658,1977,1082,True,True,True,Extended_payment_plan,Yes,Partially kept
C140,71,3539,0,0,biweekly,24.0,520.0,False,True,1139,2999,14.24,19,monthly,100,177.24,3467.56,403,13,0,3120.8,6588.36,True,True,True,7,624,6718,420,True,False,True,Settlement_plans_with_waive_off,No,Partially kept
C141,72,2030,0,0,monthly,40.0,160.0,False,False,1140,4694,21.47,22,monthly,100,259.98,5819.56,342,11,11,2663.8,5623.58,True,True,N/A,12,628,0,0,False,False,False,N/A,N/A,N/A
C142,20,2286,0,0,weekly,0.0,1.0,False,False,1141,4940,16.17,11,biweekly,100,466.02,5226.22,36,2,5,1042.6,3938.72,True,False,True,11,312,4851,1957,False,False,True,Settlement_plans_with_waive_off,No,Partially kept
C143,21,1372,0,0,weekly,11.0,35.0,False,False,1142,4696,13.69,24,biweekly,100,208.8,5111.2,231,16,0,4600.08,9711.28,True,True,N/A,0,815,0,0,False,False,False,N/A,N/A,N/A
C144,59,4343,0,0,biweekly,37.0,193.0,False,False,1143,2068,25.69,19,monthly,100,133.62,2638.78,96,3,14,691.29,1459.39,True,True,True,4,458,6268,543,False,True,False,Extended_payment_plan,No,Partially kept
C145,18,2734,0,0,biweekly,0.0,0.0,False,False,1144,635,12.03,20,biweekly,50,33.32,716.4,50,3,2,324.88,974.64,True,False,N/A,18,377,0,0,False,False,False,N/A,N/A,N/A
C146,50,926,0,0,monthly,30.0,196.0,False,False,1145,3768,22.82,9,monthly,100,459.47,4235.23,20,0,9,20.0,120.0,False,False,True,2,841,3976,1845,True,False,False,Refinance,Yes,Partially kept
C147,92,4188,0,0,weekly,39.0,781.0,False,False,1146,132,15.32,20,weekly,50,6.81,186.2,126,18,1,161.45,340.84,True,True,False,16,828,6851,0,True,False,False,Refinance,Yes,not kept
C148,57,4696,0,0,weekly,62.0,106.0,False,False,1147,2478,27.39,8,monthly,100,342.4,2839.2,177,5,2,1938.96,4093.36,True,True,False,12,389,6879,0,False,True,False,Extended_payment_plan,Yes,not kept
C149,63,767,0,3150,monthly,41.0,521.0,False,False,1148,4330,20.61,6,monthly,100,765.66,4693.96,31,1,0,1455.13,6149.09,True,False,False,6,448,1563,0,False,False,True,Settlement_plans_with_waive_off,No,not kept
C150,74,799,0,0,weekly,14.0,328.0,False,False,1149,4548,27.01,11,biweekly,100,439.67,4936.37,2,0,0,98.73,5035.1,False,False,N/A,8,503,0,0,False,False,False,N/A,N/A,N/A
C151,88,3029,0,0,weekly,74.0,87.0,False,False,1150,2812,13.54,7,biweekly,100,410.13,2970.91,57,4,3,992.1,2732.62,True,False,N/A,18,466,0,0,False,False,False,N/A,N/A,N/A
C152,93,3663,0,0,biweekly,8.0,289.0,False,False,1151,1047,14.16,22,biweekly,100,50.63,1213.86,39,2,9,295.69,1053.88,True,False,True,6,516,7767,2469,True,True,True,Settlement_plans_with_waive_off,Yes,Partially kept
C153,55,3094,0,4357,biweekly,3.0,33.0,False,False,1152,2179,11.15,20,monthly,100,119.89,2497.8,381,12,2,2032.22,4290.24,True,True,False,16,722,2221,0,False,True,False,Extended_payment_plan,Yes,not kept
C154,74,4868,0,0,monthly,14.0,661.0,False,False,1153,4949,26.95,23,biweekly,100,242.95,5687.85,255,18,2,4681.76,9883.71,True,True,N/A,17,460,0,0,False,False,False,N/A,N/A,N/A
C155,48,2720,0,0,biweekly,125.0,199.0,False,False,1154,864,26.4,20,weekly,50,45.54,960.8,93,13,4,700.78,1479.42,True,True,False,2,683,5580,0,False,False,True,Settlement_plans_with_waive_off,Yes,not kept
C156,23,1621,0,0,monthly,0.0,0.0,False,False,1155,883,25.48,10,weekly,50,90.7,957.0,55,7,2,426.58,1202.18,True,False,N/A,10,397,0,0,False,False,False,N/A,N/A,N/A
C157,84,4343,0,0,monthly,16.0,31.0,False,False,1156,2383,27.42,22,biweekly,100,121.94,2782.68,51,3,13,610.7,1808.16,True,False,False,12,818,7294,0,True,False,False,Refinance,No,not kept
C158,79,4463,0,660,biweekly,15.0,628.0,False,False,1157,2578,17.37,16,weekly,100,165.74,2751.84,112,16,0,2476.66,5228.5,True,True,False,14,747,2115,0,True,False,False,Refinance,No,not kept
C159,65,0,1093,1963,,,,False,False,1158,2148,21.64,15,weekly,100,148.01,2320.15,39,5,9,385.34,1373.4,True,False,False,13,696,2805,0,True,False,False,Refinance,Yes,not kept
C160,71,2497,0,0,biweekly,53.0,282.0,False,False,1159,4738,12.4,23,biweekly,100,218.0,5114.0,241,17,5,3621.6,7645.6,True,True,N/A,18,491,0,0,False,False,False,N/A,N/A,N/A
C161,44,611,0,0,monthly,87.0,185.0,False,False,1160,976,27.03,8,biweekly,50,127.78,1072.24,69,4,2,563.51,1380.19,True,False,True,7,411,223,134,True,False,False,Refinance,Yes,Partially kept
C162,87,3950,0,1052,monthly,2.0,121.0,False,False,1161,813,16.88,19,monthly,50,49.06,982.14,426,14,3,751.46,1586.42,True,True,N/A,12,699,0,0,False,False,False,N/A,N/A,N/A
C163,76,2720,0,0,monthly,12.0,27.0,False,False,1162,1973,27.28,8,weekly,100,252.48,2119.84,47,6,1,877.66,2745.02,True,False,False,9,796,9429,0,False,False,True,Settlement_plans_with_waive_off,No,not kept
C164,34,626,0,0,biweekly,52.0,143.0,False,False,1163,849,24.41,17,biweekly,50,54.27,972.59,230,16,0,875.33,1847.92,True,True,False,12,316,8987,0,False,True,False,Extended_payment_plan,Yes,not kept
C165,35,0,4791,0,,,,False,False,1164,903,28.59,12,monthly,50,87.41,1098.92,53,1,3,443.45,1280.14,True,False,True,9,601,7798,7766,True,False,False,Refinance,Yes,Partially kept
C166,48,1578,0,0,weekly,20.0,29.0,False,False,1165,2681,15.5,9,weekly,100,302.35,2821.15,48,6,1,1209.02,3727.82,True,False,N/A,17,792,0,0,False,False,False,N/A,N/A,N/A
C167,98,3769,0,0,weekly,58.0,590.0,False,False,1166,1903,26.04,8,weekly,100,243.27,2046.16,19,2,6,111.44,697.98,True,False,True,15,673,5066,4155,True,False,False,Refinance,No,Partially kept
C168,74,2270,0,4498,monthly,21.0,599.0,False,False,1167,1724,16.49,24,biweekly,100,77.67,1964.08,230,16,8,1208.45,2551.17,True,True,False,19,327,4908,0,True,False,True,Settlement_plans_with_waive_off,Yes,not kept
C169,68,4239,0,0,weekly,65.0,294.0,False,False,1168,2805,23.94,18,monthly,100,187.02,3466.36,414,13,5,2278.13,4809.39,True,True,False,3,308,6161,0,False,False,True,Settlement_plans_with_waive_off,No,not kept
C170,99,1893,0,4857,biweekly,33.0,603.0,False,False,1169,2093,23.03,23,weekly,100,95.91,2305.93,71,10,7,1160.54,2795.1,True,False,False,18,460,9138,0,False,True,True,Settlement_plans_with_waive_off,Yes,not kept
C171,87,3204,0,946,weekly,80.0,94.0,False,False,1170,4523,20.56,20,weekly,100,235.66,4813.2,96,13,1,4119.79,8697.33,True,True,True,5,417,3979,483,False,True,False,Extended_payment_plan,No,Partially kept
C172,66,0,4096,3415,,,,False,False,1171,556,29.46,11,biweekly,50,54.05,644.55,37,2,2,198.49,734.94,True,False,False,10,788,2320,0,False,False,True,Settlement_plans_with_waive_off,Yes,not kept
C173,56,4272,0,0,biweekly,29.0,408.0,False,False,1172,1459,26.04,12,monthly,100,139.41,1772.92,172,5,5,968.28,2044.15,True,True,False,12,403,7808,0,True,True,False,Extended_payment_plan,No,not kept
C174,92,682,0,0,biweekly,90.0,839.0,False,False,1173,4285,15.18,16,monthly,100,297.51,4860.16,104,3,5,3035.35,6407.96,True,True,False,16,560,3743,0,True,False,False,Refinance,Yes,not kept
C175,30,1919,0,0,biweekly,33.0,63.0,False,True,1174,3697,23.46,16,biweekly,100,249.18,4086.88,1,0,14,5.98,604.34,False,False,N/A,10,649,0,0,False,False,False,N/A,N/A,N/A
C176,85,3965,0,0,monthly,11.0,125.0,False,False,1175,3859,15.29,18,weekly,100,220.43,4067.74,82,11,4,2612.54,5798.56,True,False,False,9,515,8967,0,True,False,False,Refinance,Yes,not kept
C177,36,0,2872,0,,,,False,False,1176,2311,10.11,20,monthly,100,126.04,2620.8,501,16,2,2131.85,4500.57,True,True,N/A,4,720,0,0,False,False,False,N/A,N/A,N/A
C178,91,961,0,0,weekly,52.0,216.0,False,False,1177,2482,13.38,16,weekly,100,158.54,2636.64,2,0,1,49.56,2527.66,False,False,False,2,642,2705,0,False,True,True,Settlement_plans_with_waive_off,Yes,not kept
C179,25,3467,0,0,monthly,18.0,51.0,False,False,1178,4240,26.44,6,monthly,100,762.15,4672.9,98,3,2,2833.74,5982.34,True,True,False,19,603,5770,0,False,True,True,Extended_payment_plan,No,not kept
C180,96,3092,0,0,biweekly,75.0,244.0,False,False,1179,3282,13.41,17,monthly,100,213.05,3721.85,388,12,4,2582.68,5452.33,True,True,False,11,330,8680,0,True,True,True,Refinance,Yes,not kept
C181,51,3201,0,4120,biweekly,3.0,160.0,False,False,1180,863,23.88,20,weekly,50,45.26,955.2,23,3,17,42.73,228.51,True,False,True,17,494,2806,293,True,True,False,Refinance,No,Partially kept
C182,52,3036,0,0,biweekly,49.0,89.0,False,False,1181,2146,14.89,25,biweekly,100,92.38,2409.5,87,6,10,1292.56,2778.26,True,False,False,15,450,5375,0,True,False,False,Refinance,Yes,not kept
C183,44,4813,0,0,monthly,29.0,37.0,False,False,1182,3358,13.23,19,biweekly,100,185.87,3631.53,94,6,4,2599.25,5487.3,True,True,N/A,16,331,0,0,False,False,False,N/A,N/A,N/A
C184,98,4522,0,0,biweekly,71.0,419.0,False,False,1183,1173,24.08,16,biweekly,100,79.22,1367.52,89,6,0,1217.09,2584.61,True,False,True,19,526,8102,595,False,True,False,Extended_payment_plan,No,Partially kept
C185,97,1214,0,0,monthly,7.0,680.0,False,False,1184,1720,29.74,19,weekly,100,95.79,1920.01,6,0,18,11.75,207.54,False,False,False,4,427,6156,0,False,True,False,Extended_payment_plan,Yes,not kept
C186,76,1124,0,0,biweekly,89.0,637.0,False,False,1185,1805,19.76,19,biweekly,100,102.38,2045.22,156,11,4,1472.13,3107.83,True,True,True,7,670,1917,1138,True,True,False,Extended_payment_plan,No,Partially kept
C187,23,537,0,0,monthly,1.0,39.0,False,False,1186,2128,21.82,17,weekly,100,129.96,2309.32,4,0,15,14.4,374.32,False,False,N/A,9,321,0,0,False,False,False,N/A,N/A,N/A
C188,41,4651,0,0,weekly,58.0,88.0,False,False,1187,2974,12.97,25,weekly,100,122.86,3171.5,94,13,8,1969.76,4158.38,True,True,True,16,425,6026,642,True,False,False,Refinance,Yes,Partially kept
C189,55,4874,0,4760,weekly,45.0,361.0,False,False,1188,3191,27.33,24,biweekly,100,151.13,3727.12,123,8,7,2402.29,5071.5,True,True,N/A,4,400,0,0,False,False,False,N/A,N/A,N/A
C190,93,0,1784,0,,,,False,False,1189,1546,26.85,13,biweekly,100,127.7,1760.1,94,6,4,1124.37,2373.67,True,True,N/A,0,669,0,0,False,False,False,N/A,N/A,N/A
C191,77,3031,0,0,biweekly,71.0,290.0,False,False,1190,1351,18.27,11,monthly,100,134.32,1577.52,115,3,4,936.22,1976.46,True,True,True,4,359,1827,195,True,True,False,Refinance,Yes,Partially kept
C192,99,0,1877,0,,,,False,False,1191,1518,24.56,16,biweekly,100,102.67,1742.72,36,2,10,257.77,973.79,True,False,False,10,831,7046,0,True,True,True,Settlement_plans_with_waive_off,No,not kept
C193,86,0,2215,0,,,,False,False,1192,2312,27.49,9,biweekly,100,270.66,2535.94,36,2,4,523.19,1976.49,True,False,N/A,8,548,0,0,False,False,False,N/A,N/A,N/A
C194,60,0,1239,2958,,,,False,False,1193,4943,12.82,14,monthly,100,382.01,5448.14,23,0,0,1253.07,6701.21,False,False,True,9,493,5892,2153,False,True,True,Settlement_plans_with_waive_off,No,Partially kept
C195,34,3946,0,0,weekly,14.0,27.0,False,False,1194,4031,14.43,25,monthly,100,187.65,4791.25,151,5,11,2454.39,5181.49,True,True,N/A,9,426,0,0,False,False,False,N/A,N/A,N/A
C196,24,1767,0,0,monthly,11.0,29.0,False,False,1195,1537,13.34,7,monthly,100,229.44,1706.08,25,0,7,25.0,125.0,False,False,N/A,15,606,0,0,False,False,False,N/A,N/A,N/A
C197,87,4303,0,0,weekly,51.0,573.0,False,False,1196,2329,15.79,24,biweekly,100,104.58,2609.92,197,14,9,1501.83,3170.53,True,True,N/A,7,385,0,0,False,False,False,N/A,N/A,N/A
C198,55,594,0,0,biweekly,21.0,288.0,False,False,1197,3307,18.15,10,biweekly,100,343.53,3535.3,46,3,6,678.1,2152.22,True,False,N/A,2,378,0,0,False,False,False,N/A,N/A,N/A
C199,22,4501,0,0,biweekly,2.0,13.0,False,False,1198,1187,17.55,17,weekly,100,71.96,1323.32,74,10,1,926.01,2177.37,True,False,False,17,472,7429,0,False,True,False,Extended_payment_plan,Yes,not kept
C200,46,2803,0,0,weekly,50.0,54.0,False,False,1199,967,15.75,16,weekly,50,62.01,1042.16,29,4,3,248.28,1104.41,True,False,False,3,504,2487,0,True,True,False,Extended_payment_plan,Yes,not kept
C201,31,4980,0,0,weekly,37.0,130.0,False,False,1200,3337,16.47,8,biweekly,100,429.1,3532.8,73,5,0,2578.94,6111.74,True,False,N/A,10,585,0,0,False,False,False,N/A,N/A,N/A
C202,65,0,3834,3737,,,,False,False,1201,4572,11.69,25,monthly,100,206.94,5273.5,663,22,3,4187.41,8840.09,True,True,N/A,5,529,0,0,False,False,False,N/A,N/A,N/A
C203,60,3979,0,0,biweekly,76.0,89.0,False,False,1202,1235,10.89,9,weekly,100,138.66,1347.94,42,6,1,507.9,1717.18,True,False,N/A,17,497,0,0,False,False,False,N/A,N/A,N/A
C204,91,1943,0,0,biweekly,82.0,557.0,False,False,1203,4153,29.42,24,weekly,100,185.54,4552.96,159,22,2,3763.69,7945.57,True,True,False,12,698,1129,0,False,True,False,Extended_payment_plan,No,not kept
C205,59,1387,0,0,weekly,11.0,317.0,False,False,1204,4394,25.07,18,weekly,100,255.44,4697.92,32,4,2,1339.85,5526.89,True,False,True,13,748,8210,4333,True,True,False,Refinance,Yes,Partially kept
C206,95,0,2915,3354,,,,False,False,1205,1173,26.52,25,weekly,100,50.09,1352.25,107,15,1,1171.94,2474.1,True,True,False,15,845,5544,0,False,False,True,Settlement_plans_with_waive_off,No,not kept
C207,26,4908,0,4547,weekly,1.0,25.0,False,False,1206,1428,18.02,15,weekly,100,97.86,1567.9,2,0,0,31.36,1599.26,False,False,N/A,9,812,0,0,False,False,False,N/A,N/A,N/A
C208,21,4398,0,3802,weekly,8.0,19.0,False,False,1207,1542,15.45,11,weekly,100,142.69,1669.59,6,0,6,48.81,862.26,False,False,False,1,399,4892,0,False,False,True,Settlement_plans_with_waive_off,No,not kept
C209,36,4256,0,0,weekly,26.0,60.0,False,False,1208,2330,27.61,22,weekly,100,112.5,2575.0,56,8,14,560.0,1560.0,True,False,N/A,15,751,0,0,False,False,False,N/A,N/A,N/A
C210,41,2302,0,679,biweekly,98.0,108.0,False,False,1209,2279,25.79,11,weekly,100,213.4,2447.4,44,6,0,1076.86,3524.26,True,False,N/A,5,436,0,0,False,False,False,N/A,N/A,N/A
C211,29,3800,0,4061,monthly,50.0,92.0,False,False,1210,3534,22.63,22,weekly,100,168.8,3813.6,145,20,2,3128.4,6604.4,True,True,N/A,8,844,0,0,False,False,False,N/A,N/A,N/A
C212,97,4799,0,297,biweekly,84.0,140.0,False,False,1211,3980,18.77,16,weekly,100,256.45,4203.2,19,2,1,749.88,4696.63,True,False,False,17,340,101,0,True,False,False,Refinance,Yes,not kept
C213,62,0,2205,0,,,,False,False,1212,288,19.8,24,monthly,50,14.63,401.12,567,18,2,334.67,706.53,True,True,False,1,417,279,0,False,True,True,Settlement_plans_with_waive_off,No,not kept
C214,48,1126,0,2568,monthly,65.0,323.0,False,False,1213,2344,22.05,21,biweekly,100,122.32,2668.72,225,16,2,2181.67,4605.75,True,True,False,9,474,3661,0,False,False,True,Settlement_plans_with_waive_off,No,not kept
C215,48,0,1322,0,,,,False,False,1214,1824,27.94,14,biweekly,100,141.03,2074.42,3,0,13,7.23,248.26,False,False,N/A,0,402,0,0,False,False,False,N/A,N/A,N/A
C216,36,3417,0,0,biweekly,8.0,50.0,False,False,1215,4365,29.51,23,monthly,100,250.75,5867.25,269,8,14,2121.08,4477.83,True,True,False,9,794,7992,0,True,True,False,Refinance,No,not kept
C217,87,3584,0,2818,weekly,49.0,317.0,False,False,1216,3827,10.69,9,monthly,100,444.39,4099.51,218,7,1,3289.61,6944.73,True,True,N/A,10,442,0,0,False,False,False,N/A,N/A,N/A
C218,66,3761,0,0,weekly,43.0,486.0,False,True,1217,3902,24.58,20,biweekly,100,215.04,4400.8,3,0,14,41.71,1431.95,False,False,False,13,524,9875,0,True,True,True,Settlement_plans_with_waive_off,Yes,not kept
C219,90,4361,0,0,biweekly,125.0,386.0,False,False,1218,3050,18.36,19,monthly,100,186.2,3637.8,210,7,3,2771.28,5850.48,True,True,N/A,0,533,0,0,False,False,False,N/A,N/A,N/A
C220,25,0,1717,0,,,,False,False,1219,119,14.6,22,monthly,50,6.2,186.4,60,2,14,59.76,159.36,True,False,N/A,16,590,0,0,False,False,False,N/A,N/A,N/A
C221,97,2250,0,510,weekly,19.0,618.0,False,False,1220,1845,12.71,25,weekly,100,76.17,2004.25,33,4,17,234.09,943.45,True,False,True,2,745,843,434,True,True,True,Refinance,Yes,Partially kept
C222,90,4009,0,0,biweekly,56.0,721.0,False,False,1221,4591,18.34,14,biweekly,100,345.54,4937.56,82,5,6,2348.74,5213.06,True,False,False,16,521,8413,0,False,False,True,Settlement_plans_with_waive_off,No,not kept
C223,75,1292,0,0,biweekly,57.0,165.0,False,False,1222,1158,20.93,15,biweekly,100,82.26,1333.9,109,7,0,1200.51,2534.41,True,True,N/A,3,440,0,0,False,False,False,N/A,N/A,N/A
C224,67,2064,0,1616,monthly,24.0,579.0,False,False,1223,3796,21.32,6,monthly,100,672.59,4135.54,111,3,3,1905.99,4023.76,True,True,N/A,3,831,0,0,False,False,False,N/A,N/A,N/A
C225,71,0,2304,0,,,,False,False,1224,1636,18.84,10,monthly,100,178.06,1880.6,11,0,1,187.28,1889.82,False,False,False,19,367,7227,0,True,False,True,Refinance,No,not kept
C226,88,868,0,0,weekly,306.0,376.0,False,False,1225,2399,21.77,7,weekly,100,348.48,2539.36,39,5,2,718.54,2560.94,True,False,N/A,15,793,0,0,False,False,False,N/A,N/A,N/A
C227,58,881,0,0,weekly,75.0,173.0,False,False,1226,1259,10.45,23,biweekly,100,57.42,1420.66,230,16,6,968.53,2044.67,True,True,N/A,5,667,0,0,False,False,False,N/A,N/A,N/A
C228,22,4510,0,0,monthly,6.0,7.0,False,False,1227,2531,15.22,11,biweekly,100,238.25,2720.75,134,9,1,2234.25,4716.75,True,True,False,11,789,2558,0,False,True,False,Extended_payment_plan,Yes,not kept
C229,79,2992,0,756,monthly,33.0,672.0,False,False,1228,4496,11.35,22,weekly,100,209.53,4709.66,117,16,2,3861.54,8152.14,True,True,N/A,16,576,0,0,False,False,False,N/A,N/A,N/A
C230,43,1777,0,0,monthly,56.0,188.0,False,False,1229,4339,16.43,18,biweekly,100,255.78,4704.04,11,0,2,461.17,4653.65,False,False,True,2,547,5179,4291,False,True,True,Settlement_plans_with_waive_off,Yes,Partially kept
C231,97,743,0,0,monthly,41.0,615.0,False,False,1230,4419,16.47,25,weekly,100,184.13,4703.25,101,14,7,3072.91,6487.25,True,True,True,14,651,7815,5061,False,True,False,Extended_payment_plan,No,Partially kept
C232,40,1084,0,0,monthly,73.0,203.0,False,False,1231,4572,28.96,14,monthly,100,388.73,5542.22,138,4,3,3938.43,8314.46,True,True,True,18,758,6121,4574,True,False,False,Refinance,No,Partially kept
C233,65,1001,0,4542,monthly,217.0,480.0,False,False,1232,4123,11.57,24,weekly,100,176.61,4338.64,134,19,4,3268.98,6901.18,True,True,N/A,13,361,0,0,False,False,False,N/A,N/A,N/A
C234,40,2834,0,0,monthly,34.0,140.0,False,False,1233,3879,12.86,19,biweekly,100,214.41,4173.79,239,17,2,3370.47,7115.44,True,True,True,7,552,9853,2694,False,False,True,Settlement_plans_with_waive_off,No,Partially kept
C235,35,2320,0,0,monthly,30.0,93.0,False,False,1234,4591,23.33,8,monthly,100,625.21,5101.68,146,4,1,4028.82,8505.29,True,True,N/A,6,385,0,0,False,False,False,N/A,N/A,N/A
C236,26,3787,0,4820,monthly,46.0,48.0,False,False,1235,4367,11.2,8,weekly,100,551.18,4509.44,42,6,1,1662.47,5620.73,True,False,N/A,6,535,0,0,False,False,False,N/A,N/A,N/A
C237,42,4679,0,4948,monthly,38.0,39.0,False,False,1236,4741,13.17,16,monthly,100,324.71,5295.36,406,13,1,4473.58,9444.23,True,True,False,19,754,7666,0,True,True,False,Refinance,Yes,not kept
C238,32,0,3497,0,,,,False,False,1237,3911,25.2,21,biweekly,100,206.73,4441.33,10,0,0,444.13,4885.46,False,False,N/A,17,306,0,0,False,False,False,N/A,N/A,N/A
C239,96,3213,0,3643,monthly,45.0,698.0,False,False,1238,3276,26.36,9,biweekly,100,382.7,3544.3,119,8,1,2845.44,6007.04,True,True,N/A,13,468,0,0,False,False,False,N/A,N/A,N/A
C240,40,0,1164,4606,,,,False,False,1239,1209,17.61,8,monthly,100,161.27,1390.16,0,0,3,0.0,906.35,False,False,N/A,17,511,0,0,False,False,False,N/A,N/A,N/A
C241,83,980,0,0,weekly,15.0,34.0,False,False,1240,1662,15.31,23,biweekly,100,77.48,1882.04,3,0,19,12.3,422.22,False,False,False,2,438,6334,0,True,False,True,Settlement_plans_with_waive_off,Yes,not kept
C242,57,0,673,0,,,,False,False,1241,4775,20.26,11,biweekly,100,454.65,5101.15,137,9,0,4591.04,9692.19,True,True,N/A,13,738,0,0,False,False,False,N/A,N/A,N/A
